;Unnamed: 0;ADR_EGAID;STR_ESID;BDG_EGID;ADR_EDID;STN_LABEL;ADR_NUMBER;BDG_CATEGORY;BDG_NAME;ZIP_LABEL;COM_FOSNR;COM_CANTON;ADR_STATUS;ADR_OFFICIAL;ADR_VALID;ADR_MODIFIED;ADR_EASTING;ADR_NORTHING;building_id;dach0_featureId;dach0_flaeche;dach0_gstrahlung;dach0_eignung;dach0_stromertrag;dach1_featureId;dach1_flaeche;dach1_gstrahlung;dach1_eignung;dach1_stromertrag;dach2_featureId;dach2_flaeche;dach2_gstrahlung;dach2_eignung;dach2_stromertrag;dach3_featureId;dach3_flaeche;dach3_gstrahlung;dach3_eignung;dach3_stromertrag;dach4_featureId;dach4_flaeche;dach4_gstrahlung;dach4_eignung;dach4_stromertrag;dach5_featureId;dach5_flaeche;dach5_gstrahlung;dach5_eignung;dach5_stromertrag;dach6_featureId;dach6_flaeche;dach6_gstrahlung;dach6_eignung;dach6_stromertrag;dach7_featureId;dach7_flaeche;dach7_gstrahlung;dach7_eignung;dach7_stromertrag;dach8_featureId;dach8_flaeche;dach8_gstrahlung;dach8_eignung;dach8_stromertrag;dach9_featureId;dach9_flaeche;dach9_gstrahlung;dach9_eignung;dach9_stromertrag;dach10_featureId;dach10_flaeche;dach10_gstrahlung;dach10_eignung;dach10_stromertrag;dach11_featureId;dach11_flaeche;dach11_gstrahlung;dach11_eignung;dach11_stromertrag;dach12_featureId;dach12_flaeche;dach12_gstrahlung;dach12_eignung;dach12_stromertrag;dach13_featureId;dach13_flaeche;dach13_gstrahlung;dach13_eignung;dach13_stromertrag;dach14_featureId;dach14_flaeche;dach14_gstrahlung;dach14_eignung;dach14_stromertrag;dach15_featureId;dach15_flaeche;dach15_gstrahlung;dach15_eignung;dach15_stromertrag;dach16_featureId;dach16_flaeche;dach16_gstrahlung;dach16_eignung;dach16_stromertrag;dach17_featureId;dach17_flaeche;dach17_gstrahlung;dach17_eignung;dach17_stromertrag;dach18_featureId;dach18_flaeche;dach18_gstrahlung;dach18_eignung;dach18_stromertrag;dach19_featureId;dach19_flaeche;dach19_gstrahlung;dach19_eignung;dach19_stromertrag;dach20_featureId;dach20_flaeche;dach20_gstrahlung;dach20_eignung;dach20_stromertrag;dach21_featureId;dach21_flaeche;dach21_gstrahlung;dach21_eignung;dach21_stromertrag;dach22_featureId;dach22_flaeche;dach22_gstrahlung;dach22_eignung;dach22_stromertrag;dach23_featureId;dach23_flaeche;dach23_gstrahlung;dach23_eignung;dach23_stromertrag;dach24_featureId;dach24_flaeche;dach24_gstrahlung;dach24_eignung;dach24_stromertrag
40;18595;101963480;10010263;1383439;0;Rainstrasse;3;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587358;1219387;2040861;13462003;137.8165781;138506;Gut##Bonne##Buona##Good##Gut;18837;13462004;130.9065412;185495;Top##Top##Top##Top##Top;25227;13462001;132.2320503;132893;Gut##Bonne##Buona##Good##Gut;18073;13462002;135.6271202;189742;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;25805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;19512;101963471;10010249;1383161;0;Erlenstrasse;1;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587679;1218786;3710112;13455949;351.1723285;414032;Gut##Bonne##Buona##Good##Gut;56308;13455950;76.2920785;96204;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;19644;100863663;10010260;1383177;0;Neubrückstrasse;30;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587758;1218898;1755669;13455934;121.0538332;163907;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;22291;13455933;155.6167347;165887;Gut##Bonne##Buona##Good##Gut;22561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;19911;100862341;10109855;1383132;0;Wasserstrasse;4;partly_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587198;1218838;125548;13455864;584.7485708;692342;Gut##Bonne##Buona##Good##Gut;94159;13455865;337.4543872;424180;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;57688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;19967;100848537;10086640;1383652;0;Orpundstrasse;16;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588360;1219232;1892402;13459506;40.95827112;42842;Gut##Bonne##Buona##Good##Gut;5827;13459504;2.191459652;1227;Gering##Faible##Bassa##Low##Gering;167;13459505;1.647133746;2392;Top##Top##Top##Top##Top;325;13459507;40.96479703;51575;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;7014;13459508;75.45404876;72738;Mittel##Moyenne##Media##Mean##Mittel;9892;13459509;77.34663231;93821;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;12760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;20493;100867783;10010262;1383446;0;Rainpark;1;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587295;1219462;2334741;13461931;268.5509075;335689;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;45654;13461930;25.82691717;23477;Mittel##Moyenne##Media##Mean##Mittel;3193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;20846;100867924;10010247;1383548;0;Brachmattstrasse;5;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587740;1219472;2565543;13462086;306.1061655;324473;Gut##Bonne##Buona##Good##Gut;44128;13462087;304.3078372;405947;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;55209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;22690;101953779;10104746;1383674;0;Obergasse;3;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588162;1219286;227533;13462635;50.52105088;47136;Mittel##Moyenne##Media##Mean##Mittel;6410;13462632;51.903715;49101;Mittel##Moyenne##Media##Mean##Mittel;6678;13462634;178.3084441;263896;Top##Top##Top##Top##Top;35890;13462633;178.2190492;121367;Gering##Faible##Bassa##Low##Gering;16506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;22931;101940905;10010246;1383302;0;Bielstrasse;67;other_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587174;1219282;1680074;13461740;16.2496915;19288;Gut##Bonne##Buona##Good##Gut;2623;13461747;1.504349808;1431;Mittel##Moyenne##Media##Mean##Mittel;195;13461749;0.630892702;825;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;112;13461742;8.107077387;7961;Mittel##Moyenne##Media##Mean##Mittel;1083;13461746;8.528949269;8734;Gut##Bonne##Buona##Good##Gut;1188;13461744;4.642967803;2767;Gering##Faible##Bassa##Low##Gering;376;13461745;3.648195502;4221;Gut##Bonne##Buona##Good##Gut;574;13461734;21.38411338;16701;Gering##Faible##Bassa##Low##Gering;2271;13461741;2.679430872;3802;Top##Top##Top##Top##Top;517;13461735;16.81760155;9754;Gering##Faible##Bassa##Low##Gering;1327;13461743;3.740932539;3883;Gut##Bonne##Buona##Good##Gut;528;13461738;17.32575389;20444;Gut##Bonne##Buona##Good##Gut;2780;13461739;20.28374532;25700;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;3495;13461748;0.059459585;69;Gut##Bonne##Buona##Good##Gut;9;13461737;11.57040346;13757;Gut##Bonne##Buona##Good##Gut;1871;13461736;13.86767158;14284;Gut##Bonne##Buona##Good##Gut;1943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;23189;102090193;10086640;1383734;0;Orpundstrasse;17;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588406;1219290;1828464;13462822;55.60737048;42262;Gering##Faible##Bassa##Low##Gering;5748;13462821;55.71466396;82291;Top##Top##Top##Top##Top;11192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;23725;100848563;10057930;1383690;0;Gummenstrasse;26;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588348;1219469;2306292;13462841;67.86607048;69223;Gut##Bonne##Buona##Good##Gut;9414;13462840;70.02751783;99719;Top##Top##Top##Top##Top;13562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;23739;100866441;10010246;1383406;0;Bielstrasse;57;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587354;1219279;2131238;13461892;69.37258089;85328;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;11605;13461891;63.85788201;68200;Gut##Bonne##Buona##Good##Gut;9275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;24047;100866453;10010246;1383421;0;Bielstrasse;49a;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587394;1219330;1460774;13461949;295.984821;370573;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;50398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;24375;101934451;10010263;1383478;0;Rainstrasse;30;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587162;1219474;124970;13461672;94.47285646;104298;Gut##Bonne##Buona##Good##Gut;14185;13461671;95.0079427;117050;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;15919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;25018;100863674;10010260;1383188;0;Neubrückstrasse;28;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587772;1218938;1822199;13456001;96.22477522;129519;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;17615;13456000;93.43446498;98573;Gut##Bonne##Buona##Good##Gut;13406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;25913;100849905;10109855;1383756;0;Wasserstrasse;10a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587078;1218883;3028383;13455868;99.91362578;114001;Gut##Bonne##Buona##Good##Gut;15504;13455866;929.4466195;1138572;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;154846;13455869;60.41173349;75998;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;10336;13455867;976.0014236;1225858;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;166717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;26680;100869163;10010246;1383578;0;Bielstrasse;25;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587623;1219374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;27204;102209933;10010246;1383335;0;Bielstrasse;46;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587185;1219306;653405;13461693;103.9971007;123861;Gut##Bonne##Buona##Good##Gut;16845;13461694;104.5867736;111071;Gut##Bonne##Buona##Good##Gut;15106;13461691;2.754871869;1631;Gering##Faible##Bassa##Low##Gering;222;13461692;3.517464945;4903;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;29003;100901737;10010253;1383310;0;Haldenstrasse;34;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587034;1219325;2255025;13461802;73.08816636;80836;Gut##Bonne##Buona##Good##Gut;10994;13461803;71.02189284;84871;Gut##Bonne##Buona##Good##Gut;11542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;29041;100848524;10112480;1383634;0;Hauptstrasse;5;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588170;1219185;462989;13459374;208.4332057;303479;Top##Top##Top##Top##Top;41273;13459373;209.6869659;153701;Gering##Faible##Bassa##Low##Gering;20903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;29551;100866540;10112479;1383434;0;Chaletweg;4;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587215;1219349;760426;13461792;47.8105572;68082;Top##Top##Top##Top##Top;9259;13461791;40.25723239;52697;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;7167;13461793;40.06122093;36416;Mittel##Moyenne##Media##Mean##Mittel;4953;13461790;47.59717939;35983;Gering##Faible##Bassa##Low##Gering;4894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;30480;102210856;10086637;1383718;0;Hofmatt;5;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588295;1219366;248456;13462810;97.66368707;82135;Mittel##Moyenne##Media##Mean##Mittel;11170;13462808;6.761957559;8060;Gut##Bonne##Buona##Good##Gut;1096;13462809;93.44123577;137359;Top##Top##Top##Top##Top;18681;13462807;4.556345594;5012;Gut##Bonne##Buona##Good##Gut;682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;30986;101474829;10003776;190145318;0;Guinandstrasse;22;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587946;1219495;730214;13462474;82.20136851;103163;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;14030;13462475;81.39616344;101989;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;31048;101492968;10003776;190145348;0;Guinandstrasse;36;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587982;1219437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;32606;100848724;10010249;1383963;0;Erlenstrasse;48;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586533;1218812;1021469;13455807;182.7334791;218549;Gut##Bonne##Buona##Good##Gut;29723;13455806;959.9942932;1203833;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;163721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;32720;100869113;10010265;1383500;0;Sonnhalde;2;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587476;1219406;3629786;13461854;84.17469702;86700;Gut##Bonne##Buona##Good##Gut;11791;13461855;79.18855978;103737;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;14108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;32793;100867789;10010262;1383453;0;Rainpark;11;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587274;1219456;3446151;13461887;14.62048567;11755;Mittel##Moyenne##Media##Mean##Mittel;1599;13461886;164.5514575;205031;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;27884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;32934;102046969;10010249;191305792;0;Erlenstrasse;32a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587254;1218756;1742322;13455871;968.9783371;1123046;Gut##Bonne##Buona##Good##Gut;152734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;33897;100901736;10010253;1383309;0;Haldenstrasse;33;other_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587029;1219351;1221252;13461766;183.2480624;250867;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;34118;13461765;46.2035325;20237;Gering##Faible##Bassa##Low##Gering;2752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;33918;100867802;10010263;1383470;0;Rainstrasse;17;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587216;1219425;934842;13461605;71.7961788;94268;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;12820;13461604;70.51480395;76085;Gut##Bonne##Buona##Good##Gut;10348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;34228;100848541;10086640;1383657;0;Orpundstrasse;26;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588527;1219287;3542156;13462989;110.9376693;81317;Gering##Faible##Bassa##Low##Gering;11059;13462988;107.1277973;153943;Top##Top##Top##Top##Top;20936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;34247;100867813;10010246;1383486;0;Bielstrasse;18;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587581;1219403;3445945;13462257;48.94221475;62744;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;8533;13462256;52.6968883;54594;Gut##Bonne##Buona##Good##Gut;7425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;34266;102443267;10086638;191752435;0;Klosterstrasse;11a;non_residential;;2555 Brügg BE;733;BE;planned;TRUE;FALSE;24.07.2021;2588427;1219405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;34894;101964973;10086640;1383738;0;Orpundstrasse;21d;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588397;1219379;3076044;13462785;63.57344407;90274;Top##Top##Top##Top##Top;12277;13462786;75.70650359;77751;Gut##Bonne##Buona##Good##Gut;10574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;35174;100863687;10010250;1383206;0;Friedhofweg;13;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587666;1219132;56403;13458975;67.83221806;67493;Mittel##Moyenne##Media##Mean##Mittel;9179;13458976;71.90616901;98368;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;36473;100867923;10010247;1383547;0;Brachmattstrasse;3;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587748;1219458;2565543;13462086;306.1061655;324473;Gut##Bonne##Buona##Good##Gut;44128;13462087;304.3078372;405947;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;55209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;36772;102422728;10086638;191727455;0;Klosterstrasse;11;residential;;2555 Brügg BE;733;BE;planned;TRUE;FALSE;24.07.2021;2588433;1219425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;37389;100848527;10010266;1383640;0;Steurigässli;2;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588385;1219207;1804460;13459548;60.80589537;49253;Mittel##Moyenne##Media##Mean##Mittel;6698;13459547;28.8618835;33855;Gut##Bonne##Buona##Good##Gut;4604;13459545;28.86310134;29671;Gut##Bonne##Buona##Good##Gut;4035;13459546;61.31570976;90441;Top##Top##Top##Top##Top;12300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;37596;102084292;10010246;1383424;0;Bielstrasse;28b;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587419;1219372;1820741;13461981;153.7345073;196165;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;26678;13461982;137.9688693;147075;Gut##Bonne##Buona##Good##Gut;20002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;37604;102401961;10010246;191700052;0;Bielstrasse;31a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587611;1219387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;37760;100863656;10010249;1383168;0;Erlenstrasse;4;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587573;1218808;1765600;13455932;420.9670459;530418;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;72137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;38610;100869117;10010246;1383506;0;Bielstrasse;10;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587702;1219429;3052225;13462165;20.44804878;24313;Gut##Bonne##Buona##Good##Gut;3307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;40083;101780168;10086636;190541696;0;Burgersriedstrasse;2a;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587136;1219462;1518883;13461624;97.29688218;106637;Gut##Bonne##Buona##Good##Gut;14503;13461625;94.13073767;73798;Gering##Faible##Bassa##Low##Gering;10037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;40628;100867717;10086643;1383353;0;Waldeckstrasse;9;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586933;1219508;1595330;13465989;78.854305;63005;Gering##Faible##Bassa##Low##Gering;8569;13465988;78.36438876;107359;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;14601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
