postal_code,Gde-Nr.,PLZ,Gemeinde,global_rad_10y_mean:W
postal_CH1092,5581,1092,Belmont-sur-Lausanne,201.80346740637998
postal_CH4464,2853,4464,Maisprach,190.73495145631063
postal_CH4543,2516,4543,Deitingen,193.9983356449376
postal_CH4532,2544,4532,Feldbrunnen-St. Niklaus,192.99445214979187
postal_CH2545,2556,2545,Selzach,193.80332871012487
postal_CH1277,5701,1277,Arnex-sur-Nyon,199.1342579750348
postal_CH1110,5642,1110,Morges,202.08599167822476
postal_CH1515,5690,1515,Villars-le-Comte,200.62981969486813
postal_CH1415,5921,1415,Molondin,198.52801664355064
postal_CH1134,5653,1134,Vufflens-le-Château,201.688904299584
postal_CH1268,5854,1268,Burtigny,198.05950069348148
postal_CH1270,5730,1270,Trélex,198.71525658807198
postal_CH1436,5904,1436,Chamblon,197.98460471567262
postal_CH1148,5479,1148,Cuarnens,195.62787794729545
postal_CH1187,5436,1187,Saint-Oyens,199.42191400832172
postal_CH1316,5476,1316,Chevilly,198.17947295423014
postal_CH1682,5683,1682,Prévonloup,201.37115117891827
postal_CH3900,6002,3900,Brig-Glis,204.37212205270473
postal_CH3914,6007,3914,Naters,200.6252427184467
postal_CH6719,5049,6719,Blenio,185.86504854368928
postal_CH6280,1031,6280,Hochdorf,194.3237170596395
postal_CH6343,1707,6343,Risch,195.332454923717
postal_CH3414,418,3414,Oberburg,196.5866851595007
postal_CH8143,13,8143,Stallikon,191.7160887656034
postal_CH8195,70,8195,Wasterkingen,194.19639389736503
postal_CH8906,3,8906,Bonstetten,194.79625520110994
postal_CH8322,178,8322,Russikon,194.187517337032
postal_CH8458,26,8458,Dorf,193.50957004160887
postal_CH8913,11,8913,Ottenbach,195.1700416088766
postal_CH8335,173,8335,Hittnau,194.38321775312082
postal_CH8104,251,8104,Weiningen (ZH),194.83828016643557
postal_CH1196,5721,1196,Gland,201.01359223300977
postal_CH5708,4132,5708,Birrwil,194.30291262135918
postal_CH1975,6023,1975,Conthey,204.43841886269075
postal_CH9430,3236,9430,St. Margrethen,191.81927877947302
postal_CH5620,4063,5620,Bremgarten (AG),195.10887656033276
postal_CH4703,2403,4703,Kestenholz,188.7658807212205
postal_CH1252,6629,1252,Meinier,202.9434119278781
postal_CH1244,6614,1244,Choulex,202.55908460471548
postal_CH3935,6193,3935,Bürchen,189.93952843273254
postal_CH8574,4683,8574,Lengwil,195.64063800277378
postal_CH4574,2464,4574,Lüsslingen-Nennigkofen,194.70527045769757
postal_CH4571,2455,4571,Lüterkofen-Ichertswil,194.36310679611634
postal_CH8260,2964,8260,Stein am Rhein,193.55963938973665
postal_CH8236,2920,8236,Thayngen,189.88002773925095
postal_CH9327,3218,9327,Tübach,193.00346740637994
postal_CH1022,5627,1022,Chavannes-près-Renens,201.85520110957026
postal_CH3949,6204,3949,Steg-Hohtenn,212.77115117891836
postal_CH5632,4230,5632,Buttwil,194.4582524271846
postal_CH6814,5162,6814,Cadempino,189.65617198335644
postal_CH6816,5154,6816,Bissone,179.28307905686543
postal_CH6987,5171,6987,Caslano,189.4639389736478
postal_CH5064,4181,5064,Wittnau,191.09431345353667
postal_CH7063,3932,7063,Tschiertschen-Praden,173.72205270457695
postal_CH4496,2851,4496,Kilchberg (BL),190.68543689320379
postal_CH4497,2860,4497,Rünenberg,190.7801664355062
postal_CH4493,2865,4493,Wenslingen,190.70249653259353
postal_CH4438,2888,4438,Langenbruck,192.33467406380038
postal_CH4101,2765,4101,Binningen,192.79140083217746
postal_CH8355,4551,8355,Aadorf,193.1651872399445
postal_CH5637,4232,5637,Geltwil,194.1502080443827
postal_CH4305,4257,4305,Olsberg,191.50110957004156
postal_CH8638,3342,8638,Eschenbach (SG),193.4816920943133
postal_CH9240,3408,9240,Uzwil,191.89167822468792
postal_CH3996,6054,3996,Binn,150.93065187239932
postal_CH9473,3272,9473,Gams,188.7783633841885
postal_CH6383,1503,6383,Dallenwil,184.73106796116514
postal_CH5612,4080,5612,Villmergen,194.51941747572815
postal_CH5243,4107,5243,Mülligen,193.6266296809987
postal_CH6038,1057,6038,Honau,193.81747572815559
postal_CH6260,1140,6260,Reiden,192.70679611650493
postal_CH6173,1004,6173,Flühli,181.39237170596394
postal_CH6045,1063,6045,Meggen,195.86796116504846
postal_CH6020,1024,6020,Emmen,192.79056865464636
postal_CH6047,1058,6047,Horw,195.04452149791976
postal_CH6000,1061,6000,Luzern,195.1380027739253
postal_CH1932,6131,1932,Bovernier,171.10582524271848
postal_CH7432,3712,7432,Zillis-Reischen,183.02149791955623
postal_CH1880,5402,1880,Bex,190.99334257975033
postal_CH1891,6220,1891,Vérossaz,195.3251040221913
postal_CH9510,3427,9510,Wil (SG),0.0
postal_CH9604,3393,9604,Lütisburg,182.88973647711515
postal_CH5028,4179,5028,Ueken,189.81511789181698
postal_CH7452,3543,7452,Surses,190.48502080443834
postal_CH6540,3805,6540,Castaneda,188.10554785020804
postal_CH5242,4104,5242,Lupfig,193.39500693481276
postal_CH3638,922,3638,Blumenstein,193.189042995839
postal_CH5618,4227,5618,Bettwil,194.906241331484
postal_CH1946,6032,1946,Bourg-Saint-Pierre,166.62898751733687
postal_CH6377,1215,6377,Seelisberg,195.58349514563136
postal_CH4805,4274,4805,Brittnau,193.21428571428575
postal_CH5464,4317,5464,Rümikon,193.85908460471572
postal_CH5642,4235,5642,Mühlau,195.0196948682387
postal_CH3801,6058,3801,Fieschertal,182.4098474341192
postal_CH1724,2220,1724,Le Mouret,198.6223300970873
postal_CH1690,2117,1690,Villaz,201.16213592233024
postal_CH1473,2008,1473,Châtillon (FR),198.2943134535368
postal_CH1565,5821,1565,Missy,198.15076282940382
postal_CH1613,5790,1613,Maracon,199.84535367545075
postal_CH3600,942,3600,Thun,198.86823855755895
postal_CH8599,4441,8599,Salmsach,193.50443828016637
postal_CH9465,3274,9465,Sennwald,190.89445214979207
postal_CH8590,4436,8590,Romanshorn,193.79916782246877
postal_CH3905,6288,3905,Saas-Almagell,167.62773925104034
postal_CH6612,5091,6612,Ascona,190.86907073509016
postal_CH3123,861,3123,Belp,198.09986130374483
postal_CH1654,2163,1654,Val-de-Charmey,192.87156726768384
postal_CH1264,5727,1264,Saint-Cergue,196.23758668515964
postal_CH1513,5684,1513,Rossenges,201.08363384188647
postal_CH1432,5902,1432,Belmont-sur-Yverdon,199.35922330097097
postal_CH1298,6610,1298,Céligny,201.95561719833563
postal_CH1324,5759,1324,Premier,195.35977808599162
postal_CH1874,6151,1874,Champéry,184.8760055478502
postal_CH1147,5492,1147,Montricher,195.32926490984735
postal_CH1323,5761,1323,Romainmôtier-Envy,197.09195561719832
postal_CH1036,5501,1036,Sullens,201.9527045769762
postal_CH1554,5830,1554,Villarzel,201.84160887656034
postal_CH1037,5521,1037,Etagnières,201.44493758668526
postal_CH1071,5601,1071,Chexbres,200.8703190013869
postal_CH1418,5539,1418,Vuarrens,199.8789181692093
postal_CH3942,6199,3942,Raron,212.8633841886269
postal_CH6318,1710,6318,Walchwil,191.9368932038835
postal_CH6345,1705,6345,Neuheim,194.89708737864075
postal_CH7500,3787,7500,St. Moritz,201.53592233009704
postal_CH2800,6711,2800,Delémont,190.0951456310678
postal_CH5724,4134,5724,Dürrenäsch,193.96837725381417
postal_CH8422,224,8422,Pfungen,187.4866851595006
postal_CH8453,33,8453,Kleinandelfingen,193.53148404993078
postal_CH8307,296,8307,Illnau-Effretikon,194.18502080443807
postal_CH8459,43,8459,Volken,193.512482662968
postal_CH8105,96,8105,Regensdorf,195.39459084604727
postal_CH8185,72,8185,Winkel,193.80915395284313
postal_CH1981,6089,1981,Vex,207.5660194174757
postal_CH9246,3422,9246,Niederbüren,192.12316227461852
postal_CH1257,6605,1257,Bardonnex,201.29556171983344
postal_CH1234,6645,1234,Veyrier,203.19278779472958
postal_CH1288,6601,1288,Aire-la-Ville,201.67933425797506
postal_CH3931,6286,3931,Lalden,209.3395284327322
postal_CH8216,2972,8216,Oberhallau,191.12399445214982
postal_CH8704,152,8704,Herrliberg,195.22524271844676
postal_CH6312,1708,6312,Steinhausen,195.4619972260749
postal_CH4853,4279,4853,Murgenthal,193.53176144244108
postal_CH5057,4281,5057,Reitnau,192.89472954230231
postal_CH5042,4007,5042,Hirschthal,194.02926490984748
postal_CH5035,4013,5035,Unterentfelden,193.70263522884875
postal_CH9404,3216,9404,Rorschacherberg,181.10457697642164
postal_CH6934,5151,6934,Bioggio,189.0022191400833
postal_CH6875,5249,6875,Castel San Pietro,185.80846047156717
postal_CH6942,5221,6942,Savosa,191.09999999999988
postal_CH6984,5216,6984,Pura,186.36920943134533
postal_CH4436,2890,4436,Liedertswil,190.32038834951453
postal_CH4423,2827,4423,Hersberg,189.82760055478508
postal_CH4437,2895,4437,Waldenburg,145.39181692094323
postal_CH6410,1362,6410,Arth,195.32676837725373
postal_CH4625,2406,4625,Oberbuchsiten,192.49001386962567
postal_CH5103,4203,5103,Möriken-Wildegg,193.47101248266281
postal_CH8712,158,8712,Stäfa,196.36934812760046
postal_CH7013,3722,7013,Domat/Ems,202.29167822468784
postal_CH4412,2478,4412,Nuglar-St. Pantaleon,189.5264909847435
postal_CH4252,2611,4252,Bärschwil,188.68585298196953
postal_CH4203,2786,4203,Grellingen,190.33162274618573
postal_CH3923,6296,3923,Törbel,205.9687933425796
postal_CH3906,6290,3906,Saas-Fee,191.226907073509
postal_CH6068,1404,6068,Kerns,193.6337031900139
postal_CH8956,4030,8956,Killwangen,194.47961165048534
postal_CH4665,4280,4665,Oftringen,193.40721220527058
postal_CH3282,302,3282,Bargen (BE),193.943411927878
postal_CH9532,4751,9532,Rickenbach (TG),192.84063800277397
postal_CH7317,3294,7317,Pfäfers,193.8746185852983
postal_CH8546,4571,8546,Gachnang,193.85811373092923
postal_CH9243,3405,9243,Jonschwil,192.56019417475736
postal_CH7084,3542,7084,Albula/Alvra,202.53314840499277
postal_CH8585,4681,8585,Langrickenbach,194.6822468793344
postal_CH6027,1039,6027,Römerswil,194.15797503467437
postal_CH6344,1064,6344,Meierskappel,194.705409153953
postal_CH6207,1094,6207,Nottwil,194.57961165048542
postal_CH6038,1055,6038,Gisikon,193.81747572815559
postal_CH6276,1032,6276,Hohenrain,194.94313453536753
postal_CH6036,1053,6036,Dierikon,192.1123439667128
postal_CH6204,1102,6204,Sempach,194.1033287101247
postal_CH8630,118,8630,Rüti (ZH),194.30513176144248
postal_CH4614,2579,4614,Hägendorf,192.7056865464633
postal_CH8536,4821,8536,Hüttwilen,193.5368932038835
postal_CH4813,4286,4813,Uerkheim,191.01151178918167
postal_CH5600,4191,5600,Ammerswil,193.7504854368932
postal_CH5105,4091,5105,Auenstein,192.9961165048544
postal_CH5443,4035,5443,Niederrohrdorf,194.40485436893195
postal_CH5304,4305,5304,Endingen,192.34341192787784
postal_CH5706,4192,5706,Boniswil,194.83772538141466
postal_CH3322,551,3322,Urtenen-Schönbühl,196.13314840499294
postal_CH5423,4028,5423,Freienwil,193.45672676837725
postal_CH1632,2148,1632,Riaz,199.5477115117891
postal_CH8636,120,8636,Wald (ZH),193.23300970873785
postal_CH8634,153,8634,Hombrechtikon,195.542024965326
postal_CH8421,215,8421,Dättlikon,193.84715672676847
postal_CH8618,157,8618,Oetwil am See,195.82538141470192
postal_CH8902,250,8902,Urdorf,194.93328710124834
postal_CH8412,223,8412,Neftenbach,194.10554785020776
postal_CH3978,6240,3978,Lens,207.54160887656025
postal_CH1984,6083,1984,Evolène,193.53453536754495
postal_CH8463,22,8463,Benken (ZH),193.35852981969467
postal_CH1239,6615,1239,Collex-Bossy,201.66560332871015
postal_CH8362,4721,8362,Bichelsee-Balterswil,192.3085991678225
postal_CH5063,4182,5063,Wölflinswil,191.21345353675437
postal_CH5619,4064,5619,Büttikon,194.6140083217755
postal_CH8532,4621,8532,Warth-Weiningen,193.5321775312068
postal_CH8905,4061,8905,Arni (AG),195.12496532593613
postal_CH8352,219,8352,Elsau,193.32260748959771
postal_CH3920,6300,3920,Zermatt,194.00693481276025
postal_CH3993,6177,3993,Grengiols,190.01012482662958
postal_CH8103,249,8103,Unterengstringen,195.12718446601943
postal_CH8483,231,8483,Zell (ZH),193.7665742024966
postal_CH8907,14,8907,Wettswil am Albis,195.08779472954225
postal_CH8107,83,8107,Buchs (ZH),194.7194174757283
postal_CH8165,99,8165,Schöfflisdorf,194.60804438280186
postal_CH5112,4117,5112,Thalheim (AG),190.750346740638
postal_CH9402,3214,9402,Mörschwil,193.60929264909853
postal_CH4623,2404,4623,Neuendorf,193.25617198335644
postal_CH5628,4222,5628,Aristau,194.8565880721221
postal_CH4334,4177,4334,Sisseln,191.74507628294026
postal_CH7433,3715,7433,Muntogna da Schons,202.22066574202498
postal_CH7446,3681,7446,Avers,182.67891816920923
postal_CH7411,3640,7411,Sils im Domleschg,192.00915395284323
postal_CH8919,4238,8919,Rottenschwil,194.0592233009708
postal_CH7430,3668,7430,Thusis,200.0839112343967
postal_CH7440,3701,7440,Andeer,188.4280166435504
